customer_id,age_range,gender,region,registration_month,customer_segment
CUST_262340,18-24,Male,Bulgaria,2022-10,
CUST_262342,35-44,Female,Greece,2022-10,
CUST_262344,55-64,Male,Kosovo,2022-10,
CUST_262345,35-44,Male,Azerbaijan,2022-10,
CUST_262349,25-34,Female,Turkey,2022-11,
CUST_262351,55-64,Male,Bulgaria,2022-10,
CUST_262355,45-54,Male,Kosovo,2022-10,
CUST_262357,18-24,Female,Germany,2022-10,
CUST_262358,65+,Male,Germany,2022-10,
CUST_262359,45-54,Female,Turkey,2022-10,
CUST_262360,65+,Female,Kosovo,2022-10,
CUST_262361,18-24,Female,Germany,2022-10,
CUST_262362,55-64,Male,Kosovo,2022-10,
CUST_262364,65+,Male,Germany,2022-10,
CUST_262366,55-64,Male,Bulgaria,2022-10,
CUST_262368,35-44,Female,Greece,2022-10,
CUST_262369,35-44,Male,Germany,2022-10,
CUST_262372,25-34,Female,Turkey,2022-10,
CUST_262373,35-44,Female,Germany,2022-10,
CUST_262374,65+,Female,Netherlands,2022-10,
CUST_262375,65+,Male,Turkey,2022-10,
CUST_262376,18-24,Female,Germany,2022-10,
CUST_262378,65+,Male,Bulgaria,2022-10,
CUST_262380,55-64,Female,Netherlands,2022-10,
CUST_262381,65+,Male,Germany,2022-10,
CUST_262382,65+,Male,Germany,2022-10,
CUST_262383,45-54,Female,Bulgaria,2022-10,
CUST_262384,65+,Female,Kosovo,2022-10,
CUST_262387,25-34,Male,Turkey,2022-10,
CUST_262390,18-24,Female,Turkey,2022-10,
CUST_262391,25-34,Male,Turkey,2022-10,
CUST_262392,25-34,Male,Netherlands,2022-10,
CUST_262393,35-44,Male,Kosovo,2022-10,
CUST_262394,35-44,Male,Poland,2022-10,
CUST_262398,45-54,Female,Germany,2022-10,
CUST_262399,45-54,Female,Turkey,2022-10,
CUST_262400,35-44,Male,Greece,2022-10,
CUST_262401,55-64,Female,Turkey,2022-10,
CUST_262402,45-54,Female,Germany,2022-10,
CUST_262403,45-54,Female,Germany,2022-10,
CUST_262404,35-44,Male,Greece,2022-10,
CUST_262405,45-54,Female,Germany,2022-10,
CUST_262406,45-54,Male,Germany,2022-10,
CUST_262407,35-44,Female,Greece,2022-10,
CUST_262408,65+,Female,Bulgaria,2022-10,
CUST_262411,55-64,Female,Italy,2022-10,
CUST_262412,55-64,Male,Germany,2022-10,
CUST_262413,65+,Male,Netherlands,2022-10,
CUST_262415,35-44,Male,Poland,2022-10,
CUST_262416,45-54,Male,Turkey,2022-10,
CUST_262417,18-24,Male,Bulgaria,2022-10,
CUST_262418,35-44,Male,Germany,2022-10,
CUST_262419,55-64,Male,Kosovo,2022-10,
CUST_262420,25-34,Female,Bulgaria,2022-10,
CUST_262423,35-44,Female,Netherlands,2022-10,
CUST_262424,35-44,Male,Greece,2022-10,
CUST_262425,65+,Male,Kosovo,2022-10,
CUST_262427,35-44,Female,Netherlands,2022-10,
CUST_262428,45-54,Female,Poland,2022-10,
CUST_262430,45-54,Female,Turkey,2022-10,
CUST_262432,18-24,Female,Romania,2022-10,
CUST_262433,45-54,Female,Germany,2022-10,
CUST_262434,55-64,Female,Netherlands,2022-10,
CUST_262435,55-64,Female,Germany,2022-10,
CUST_262436,65+,Male,Netherlands,2022-10,
CUST_262437,35-44,Male,Kosovo,2022-10,
CUST_262438,18-24,Female,Bulgaria,2022-10,
CUST_262439,65+,Male,Germany,2022-10,
CUST_262441,55-64,Female,Kosovo,2022-10,
CUST_262442,35-44,Male,Kosovo,2022-10,
CUST_262445,25-34,Male,Germany,2022-10,
CUST_262449,55-64,Female,Germany,2022-10,
CUST_262450,25-34,Male,Bulgaria,2022-10,
CUST_262452,45-54,Female,Poland,2022-10,
CUST_262453,45-54,Male,Poland,2022-10,
CUST_262457,65+,Male,Greece,2022-10,
CUST_262460,55-64,Male,Germany,2022-10,
CUST_262461,55-64,Female,Azerbaijan,2022-10,
CUST_262462,55-64,Male,Bulgaria,2022-10,
CUST_262463,65+,Female,Greece,2022-10,
CUST_262464,55-64,Female,Turkey,2022-10,
CUST_262465,35-44,Male,Netherlands,2022-10,
CUST_262466,65+,Male,Greece,2022-10,
CUST_262467,35-44,Female,Germany,2022-10,
CUST_262468,45-54,Male,Azerbaijan,2022-10,
CUST_262473,18-24,Female,Turkey,2022-10,
CUST_262474,25-34,Male,Italy,2022-10,
CUST_262475,35-44,Female,Kosovo,2022-10,
CUST_262476,35-44,Male,Bulgaria,2022-10,
CUST_262477,45-54,Female,Turkey,2022-10,
CUST_262478,55-64,Male,Turkey,2022-10,
CUST_262479,25-34,Male,Germany,2022-10,
CUST_262480,25-34,Male,Kosovo,2022-10,
CUST_262482,65+,Male,Germany,2022-10,
CUST_2624820,35-44,Male,Germany,2022-10,
CUST_262483,55-64,Male,Greece,2022-10,
CUST_262484,35-44,Female,Romania,2022-10,
CUST_262485,45-54,Male,Turkey,2022-10,
CUST_262488,55-64,Female,Germany,2022-10,
CUST_262489,18-24,Female,Turkey,2022-10,
CUST_262490,45-54,Male,Kosovo,2022-10,
CUST_262491,55-64,Male,Kosovo,2022-10,
CUST_262492,25-34,Female,Netherlands,2022-10,
CUST_262493,25-34,Female,Bulgaria,2022-10,
CUST_262498,35-44,Male,Germany,2022-10,
CUST_262499,35-44,Female,Germany,2022-10,
CUST_262501,65+,Female,Kosovo,2022-10,
CUST_262502,18-24,Female,Turkey,2022-10,
CUST_262503,18-24,Female,Azerbaijan,2022-10,
CUST_262504,65+,Male,Bulgaria,2022-10,
CUST_262505,45-54,Female,Azerbaijan,2022-10,
CUST_262506,35-44,Male,Netherlands,2022-10,
CUST_262507,55-64,Male,Kosovo,2022-10,
CUST_262510,55-64,Female,Turkey,2022-11,
CUST_262512,25-34,Female,Kosovo,2022-10,
CUST_262514,25-34,Female,Bulgaria,2022-10,
CUST_262516,35-44,Male,Turkey,2022-10,
CUST_262519,65+,Male,Romania,2022-10,
CUST_262520,35-44,Female,Romania,2022-10,
CUST_262523,55-64,Male,Azerbaijan,2022-10,
CUST_262524,45-54,Male,Turkey,2022-10,
CUST_262525,18-24,Male,Bulgaria,2022-10,
CUST_262526,35-44,Male,Greece,2022-10,
CUST_262527,65+,Female,Germany,2022-10,
CUST_262528,35-44,Female,Turkey,2022-10,
CUST_262529,55-64,Female,Poland,2022-10,
CUST_262530,35-44,Female,Turkey,2022-10,
CUST_262531,25-34,Male,Germany,2022-10,
CUST_262539,55-64,Female,Kosovo,2022-10,
CUST_262540,65+,Male,Germany,2022-10,
CUST_262541,55-64,Male,Kosovo,2022-10,
CUST_262542,65+,Female,Bulgaria,2022-10,
CUST_262543,45-54,Male,Kosovo,2022-10,
CUST_262544,45-54,Male,Turkey,2022-10,
CUST_262545,45-54,Female,Kosovo,2022-10,
CUST_262546,25-34,Male,Turkey,2022-10,
CUST_262547,65+,Male,Turkey,2022-10,
CUST_262548,25-34,Female,Azerbaijan,2022-10,
CUST_262549,35-44,Female,Turkey,2022-10,
CUST_262550,65+,Female,Germany,2022-10,
CUST_262551,18-24,Female,Germany,2022-10,
CUST_262552,25-34,Female,Greece,2022-10,
CUST_262553,55-64,Male,Turkey,2022-10,
CUST_262554,65+,Female,Greece,2022-10,
CUST_262556,55-64,Male,Bulgaria,2022-10,
CUST_262557,25-34,Female,Turkey,2022-10,
CUST_262559,45-54,Male,Germany,2022-10,
CUST_262560,55-64,Female,Kosovo,2022-10,
CUST_262561,65+,Male,Netherlands,2022-10,
CUST_262562,45-54,Female,Netherlands,2022-10,
CUST_262563,65+,Female,Turkey,2022-10,
CUST_262564,25-34,Female,Turkey,2022-10,
CUST_262565,55-64,Female,Greece,2022-10,
CUST_262567,25-34,Male,Turkey,2022-10,
CUST_262568,35-44,Male,Netherlands,2022-10,
CUST_262569,65+,Male,Azerbaijan,2022-10,
CUST_262570,25-34,Male,Bulgaria,2022-10,
CUST_262571,45-54,Male,Netherlands,2022-10,
CUST_262572,35-44,Female,Greece,2022-10,
CUST_262573,55-64,Female,Turkey,2022-10,
CUST_262575,65+,Male,Kosovo,2022-10,
CUST_262577,55-64,Female,Netherlands,2022-10,
CUST_262579,35-44,Female,Germany,2022-10,
CUST_262580,35-44,Male,Kosovo,2022-10,
CUST_262584,18-24,Male,Turkey,2022-10,
CUST_262585,45-54,Male,Turkey,2022-10,
CUST_262586,45-54,Male,Netherlands,2022-10,
CUST_262587,45-54,Female,Germany,2022-10,
CUST_262593,45-54,Male,Greece,2022-10,
CUST_262594,25-34,Male,Bulgaria,2022-10,
CUST_262597,55-64,Male,Turkey,2022-10,
CUST_262598,25-34,Male,Netherlands,2022-10,
CUST_262599,45-54,Female,Germany,2022-10,
CUST_262601,18-24,Female,Bulgaria,2022-10,
CUST_262602,25-34,Female,Greece,2022-10,
CUST_262603,65+,Female,Bulgaria,2022-10,
CUST_262604,25-34,Female,Turkey,2022-10,
CUST_262606,65+,Female,Netherlands,2022-10,
CUST_262607,65+,Male,Poland,2022-10,
CUST_262608,65+,Female,Germany,2022-10,
CUST_262609,35-44,Male,Greece,2022-10,
CUST_262610,18-24,Male,Germany,2022-10,
CUST_262612,25-34,Female,Netherlands,2022-10,
CUST_262613,35-44,Female,Bulgaria,2022-10,
CUST_262614,35-44,Female,Bulgaria,2022-10,
CUST_262615,65+,Female,Bulgaria,2022-10,
CUST_262618,45-54,Male,Netherlands,2022-10,
CUST_262619,55-64,Female,Azerbaijan,2022-10,
CUST_262623,35-44,Male,Turkey,2022-12,
CUST_262625,35-44,Male,Bulgaria,2022-10,
CUST_262626,35-44,Male,Turkey,2022-10,
CUST_262627,65+,Male,Greece,2022-10,
CUST_262628,18-24,Female,Turkey,2022-10,
CUST_262631,45-54,Male,Germany,2022-10,
CUST_262632,65+,Female,Kosovo,2022-10,
CUST_262633,45-54,Male,Turkey,2022-10,
CUST_262634,65+,Female,Greece,2022-10,
CUST_262637,65+,Female,Greece,2022-10,
CUST_262639,65+,Male,Bulgaria,2022-10,
CUST_262649,65+,Female,Germany,2022-10,
CUST_262651,55-64,Male,Poland,2022-10,
CUST_262652,65+,Male,Kosovo,2022-10,
CUST_262654,65+,Female,Germany,2022-10,
CUST_262655,25-34,Male,Italy,2022-10,
CUST_262656,65+,Female,Germany,2022-10,
CUST_262658,18-24,Female,Germany,2022-10,
CUST_262660,65+,Male,Bulgaria,2022-10,
CUST_262661,25-34,Female,Kosovo,2022-10,
CUST_262663,35-44,Female,Turkey,2022-10,
CUST_262664,45-54,Male,Bulgaria,2022-10,
CUST_262665,18-24,Female,Germany,2022-10,
CUST_262666,45-54,Female,Bulgaria,2022-10,
CUST_262667,45-54,Male,Germany,2022-10,
CUST_262668,55-64,Female,Bulgaria,2022-10,
CUST_262669,18-24,Female,Netherlands,2022-10,
CUST_262670,55-64,Female,Greece,2022-10,
CUST_262671,45-54,Male,Turkey,2022-10,
CUST_262673,25-34,Male,Germany,2022-10,
CUST_262674,55-64,Female,Azerbaijan,2022-10,
CUST_262675,35-44,Female,Bulgaria,2022-10,
CUST_262676,55-64,Male,Greece,2022-10,
CUST_262678,25-34,Female,Bulgaria,2022-10,
CUST_262679,45-54,Female,Azerbaijan,2022-10,
CUST_262680,45-54,Male,Bulgaria,2022-10,
CUST_262681,35-44,Male,Italy,2022-10,
CUST_262682,35-44,Male,Turkey,2022-10,
CUST_262684,18-24,Female,Germany,2022-10,
CUST_262686,35-44,Female,Azerbaijan,2022-10,
CUST_262688,35-44,Female,Germany,2022-10,
CUST_262689,65+,Male,Turkey,2022-10,
CUST_262690,65+,Male,Bulgaria,2022-10,
CUST_262691,65+,Male,Netherlands,2022-10,
CUST_262692,25-34,Male,Turkey,2022-10,
CUST_262694,45-54,Female,Turkey,2022-10,
CUST_262695,45-54,Male,Greece,2022-10,
CUST_262696,55-64,Male,Turkey,2022-10,
CUST_2626960,25-34,Female,Turkey,2022-10,
CUST_262698,45-54,Female,Italy,2022-10,
CUST_262699,55-64,Male,Kosovo,2022-10,
CUST_262701,45-54,Male,Bulgaria,2022-10,
CUST_262702,35-44,Male,Kosovo,2022-10,
CUST_262703,55-64,Male,Netherlands,2022-10,
CUST_262705,65+,Male,Netherlands,2022-10,
CUST_262707,35-44,Female,Kosovo,2022-10,
CUST_262708,45-54,Male,Turkey,2022-10,
CUST_262709,25-34,Male,Bulgaria,2022-10,
CUST_262710,45-54,Male,Netherlands,2022-10,
CUST_262713,45-54,Male,Germany,2022-10,
CUST_262715,45-54,Male,Greece,2022-10,
CUST_262716,65+,Female,Greece,2022-10,
CUST_262717,35-44,Male,Turkey,2022-10,
CUST_262721,55-64,Male,Bulgaria,2022-10,
CUST_262723,55-64,Male,Kosovo,2022-10,
CUST_262725,25-34,Female,Kosovo,2022-10,
CUST_262727,25-34,Male,Kosovo,2022-10,
CUST_262728,55-64,Male,Bulgaria,2022-10,
CUST_262729,65+,Male,Germany,2022-10,
CUST_262730,45-54,Female,Poland,2022-10,
CUST_262731,18-24,Female,Turkey,2022-10,
CUST_262732,45-54,Male,Turkey,2022-10,
CUST_262733,65+,Female,Greece,2022-10,
CUST_262734,25-34,Female,Turkey,2022-10,
CUST_262738,45-54,Female,Germany,2022-10,
CUST_262740,45-54,Female,Netherlands,2022-10,
CUST_262742,65+,Female,Germany,2022-10,
CUST_262743,18-24,Female,Turkey,2022-10,
CUST_262748,45-54,Male,Kosovo,2022-10,
CUST_262750,18-24,Female,Turkey,2022-10,
CUST_262751,65+,Female,Kosovo,2022-10,
CUST_262754,35-44,Male,Greece,2022-10,
CUST_262755,55-64,Female,Azerbaijan,2022-10,
CUST_262756,55-64,Female,Netherlands,2022-10,
CUST_262757,25-34,Female,Romania,2022-10,
CUST_262759,18-24,Male,Germany,2022-10,
CUST_262760,25-34,Female,Germany,2022-10,
CUST_262761,65+,Female,Germany,2022-10,
CUST_262762,35-44,Female,Germany,2022-10,
CUST_262763,25-34,Female,Kosovo,2022-10,
CUST_262765,55-64,Female,Bulgaria,2022-10,
CUST_262769,55-64,Male,Kosovo,2022-10,
CUST_262774,55-64,Female,Turkey,2022-10,
CUST_262775,25-34,Male,Romania,2022-10,
CUST_262777,25-34,Male,Germany,2022-10,
CUST_262779,25-34,Female,Greece,2022-10,
CUST_262780,35-44,Male,Romania,2022-10,
CUST_262781,45-54,Female,Netherlands,2022-10,
CUST_262785,45-54,Male,Azerbaijan,2022-12,
CUST_262786,55-64,Female,Turkey,2022-10,
CUST_262787,25-34,Female,Azerbaijan,2022-10,
CUST_262789,35-44,Female,Turkey,2022-10,
CUST_262791,35-44,Male,Netherlands,2022-10,
CUST_262794,35-44,Male,Germany,2022-10,
CUST_262795,45-54,Male,Germany,2022-10,
CUST_262796,35-44,Female,Azerbaijan,2022-10,
CUST_262797,55-64,Female,Turkey,2022-10,
CUST_262798,55-64,Female,Turkey,2022-10,
CUST_262800,25-34,Male,Kosovo,2022-10,
CUST_262806,65+,Female,Romania,2022-10,
CUST_262807,65+,Male,Germany,2022-10,
CUST_262808,25-34,Female,Bulgaria,2022-10,
CUST_262809,45-54,Male,Kosovo,2022-10,
CUST_262810,35-44,Male,Azerbaijan,2022-10,
CUST_262811,25-34,Female,Germany,2022-10,
CUST_262812,65+,Male,Germany,2022-10,
CUST_262813,35-44,Female,Netherlands,2022-10,
CUST_262814,25-34,Male,Kosovo,2022-10,
CUST_262815,65+,Female,Turkey,2022-10,
CUST_262817,45-54,Female,Italy,2022-10,
CUST_262818,25-34,Male,Azerbaijan,2022-10,
CUST_262819,35-44,Female,Germany,2022-10,
CUST_262820,45-54,Female,Turkey,2022-10,
CUST_262821,35-44,Female,Netherlands,2022-10,
CUST_262823,18-24,Female,Turkey,2022-10,
CUST_262825,25-34,Female,Germany,2022-10,
CUST_262826,65+,Male,Azerbaijan,2022-10,
CUST_262827,25-34,Female,Turkey,2022-10,
CUST_262828,45-54,Female,Turkey,2022-10,
CUST_262829,55-64,Male,Turkey,2022-10,
CUST_262830,65+,Female,Germany,2022-10,
CUST_262831,45-54,Male,Kosovo,2022-10,
CUST_262832,35-44,Female,Netherlands,2022-10,
CUST_262834,45-54,Male,Azerbaijan,2022-10,
CUST_262835,35-44,Female,Azerbaijan,2022-10,
CUST_262836,65+,Male,Bulgaria,2022-10,
CUST_262837,65+,Male,Italy,2022-10,
CUST_262838,55-64,Male,Poland,2022-10,
CUST_262839,45-54,Female,Turkey,2022-10,
CUST_262840,25-34,Male,Bulgaria,2022-10,
CUST_262844,65+,Male,Kosovo,2022-10,
CUST_262846,45-54,Male,Romania,2022-10,
CUST_262847,25-34,Female,Turkey,2022-10,
CUST_262848,65+,Female,Italy,2022-10,
CUST_262849,45-54,Female,Italy,2022-10,
CUST_262850,65+,Female,Turkey,2022-10,
CUST_262853,55-64,Female,Greece,2022-10,
CUST_262854,45-54,Male,Greece,2022-10,
CUST_262855,45-54,Female,Germany,2022-10,
CUST_262856,18-24,Female,Greece,2022-10,
CUST_262857,25-34,Male,Turkey,2022-10,
CUST_262858,65+,Male,Netherlands,2022-10,
CUST_262859,65+,Male,Romania,2022-10,
CUST_262862,55-64,Female,Turkey,2022-10,
CUST_262863,35-44,Female,Netherlands,2022-10,
CUST_262864,35-44,Male,Turkey,2022-10,
CUST_262867,45-54,Female,Greece,2022-10,
CUST_262868,35-44,Female,Germany,2022-10,
CUST_262869,55-64,Female,Italy,2022-10,
CUST_262870,25-34,Male,Germany,2022-10,
CUST_262872,55-64,Male,Turkey,2022-10,
CUST_262874,65+,Female,Turkey,2022-10,
CUST_262875,55-64,Female,Turkey,2022-10,
CUST_262877,25-34,Female,Germany,2022-10,
CUST_262878,45-54,Male,Bulgaria,2022-12,
CUST_262881,55-64,Female,Germany,2022-10,
CUST_262885,65+,Female,Kosovo,2022-10,
CUST_262886,65+,Male,Kosovo,2022-10,
CUST_262887,35-44,Female,Germany,2022-10,
CUST_262889,45-54,Male,Azerbaijan,2022-10,
CUST_262894,25-34,Male,Germany,2022-11,
CUST_262896,25-34,Female,Germany,2022-11,
CUST_262901,65+,Male,Azerbaijan,2022-11,
CUST_262905,35-44,Female,Turkey,2022-11,
CUST_262906,25-34,Male,Greece,2022-11,
CUST_262909,55-64,Male,Kosovo,2022-11,
CUST_262910,35-44,Female,Kosovo,2022-11,
CUST_262911,55-64,Female,Turkey,2022-11,
CUST_262912,35-44,Male,Netherlands,2022-11,
CUST_262913,45-54,Female,Germany,2022-11,
CUST_262915,25-34,Female,Germany,2022-11,
CUST_262916,45-54,Male,Netherlands,2022-11,
CUST_262919,55-64,Female,Turkey,2022-11,
CUST_262920,45-54,Male,Germany,2022-11,
CUST_262921,18-24,Female,Germany,2022-11,
CUST_262922,55-64,Male,Turkey,2022-11,
CUST_262923,25-34,Female,Germany,2022-11,
CUST_262924,65+,Female,Azerbaijan,2022-11,
CUST_262926,45-54,Female,Romania,2022-11,
CUST_262927,55-64,Female,Greece,2022-11,
CUST_262928,65+,Female,Greece,2022-11,
CUST_262929,65+,Female,Germany,2022-11,
CUST_262930,25-34,Male,Germany,2022-11,
CUST_262932,65+,Female,Romania,2022-11,
CUST_262934,65+,Female,Greece,2022-11,
CUST_262935,55-64,Male,Turkey,2022-11,
CUST_262936,25-34,Male,Netherlands,2022-11,
CUST_262937,45-54,Male,Turkey,2022-11,
CUST_262938,35-44,Female,Netherlands,2022-11,
CUST_262940,18-24,Female,Kosovo,2022-11,
CUST_262941,45-54,Female,Poland,2022-11,
CUST_262942,45-54,Female,Germany,2022-11,
CUST_262944,55-64,Male,Kosovo,2022-11,
CUST_262945,18-24,Male,Turkey,2022-11,
CUST_262946,65+,Female,Greece,2022-11,
CUST_262948,25-34,Male,Netherlands,2022-11,
CUST_262949,65+,Male,Germany,2022-11,
CUST_262952,25-34,Female,Bulgaria,2022-11,
CUST_262955,65+,Female,Greece,2022-11,
CUST_262956,18-24,Male,Germany,2022-11,
CUST_262958,55-64,Male,Germany,2022-11,
CUST_262959,25-34,Female,Azerbaijan,2022-11,
CUST_262961,45-54,Male,Greece,2022-11,
CUST_262964,65+,Male,Turkey,2022-11,
CUST_262965,45-54,Female,Azerbaijan,2022-11,
CUST_262966,55-64,Male,Turkey,2022-11,
CUST_262967,55-64,Female,Kosovo,2022-11,
CUST_262973,25-34,Male,Bulgaria,2022-11,
CUST_262974,18-24,Female,Germany,2022-11,
CUST_262975,35-44,Male,Turkey,2022-11,
CUST_262976,25-34,Female,Germany,2022-11,
CUST_262977,55-64,Male,Germany,2022-11,
CUST_262979,35-44,Male,Germany,2022-11,
CUST_262981,18-24,Male,Romania,2022-11,
CUST_262985,65+,Male,Azerbaijan,2022-11,
CUST_262990,55-64,Male,Turkey,2022-11,
CUST_262991,25-34,Male,Bulgaria,2022-11,
CUST_262996,55-64,Male,Germany,2022-11,
CUST_263000,55-64,Male,Germany,2022-11,
CUST_263001,55-64,Female,Poland,2022-11,
CUST_263002,25-34,Male,Turkey,2022-11,
CUST_263003,55-64,Male,Turkey,2022-11,
CUST_263004,35-44,Male,Germany,2022-11,
CUST_263005,65+,Female,Bulgaria,2022-11,
CUST_263006,45-54,Male,Turkey,2022-11,
CUST_263007,35-44,Female,Germany,2022-11,
CUST_263008,45-54,Female,Germany,2022-11,
CUST_263009,45-54,Male,Germany,2022-11,
CUST_263010,65+,Female,Bulgaria,2022-11,
CUST_263011,65+,Male,Bulgaria,2022-11,
CUST_263012,65+,Male,Netherlands,2022-11,
CUST_263013,35-44,Male,Greece,2022-11,
CUST_263014,25-34,Female,Germany,2022-11,
CUST_263015,45-54,Male,Bulgaria,2022-11,
CUST_263016,35-44,Male,Germany,2022-11,
CUST_263017,65+,Female,Bulgaria,2022-11,
CUST_263018,25-34,Female,Greece,2022-11,
CUST_263019,35-44,Male,Turkey,2022-11,
CUST_263020,35-44,Male,Greece,2022-11,
CUST_263021,55-64,Male,Germany,2022-11,
CUST_263022,45-54,Female,Greece,2022-11,
CUST_263023,55-64,Male,Greece,2022-11,
CUST_263025,18-24,Female,Greece,2022-11,
CUST_263026,55-64,Male,Bulgaria,2022-11,
CUST_263027,55-64,Female,Bulgaria,2022-11,
CUST_263035,35-44,Male,Kosovo,2022-11,
CUST_263037,35-44,Female,Greece,2022-11,
CUST_263040,45-54,Female,Azerbaijan,2022-11,
CUST_263041,25-34,Male,Kosovo,2022-11,
CUST_263044,55-64,Female,Turkey,2022-11,
CUST_263046,18-24,Male,Germany,2022-11,
CUST_263047,55-64,Female,Germany,2022-11,
CUST_263048,25-34,Female,Azerbaijan,2022-11,
CUST_263049,18-24,Male,Netherlands,2022-11,
CUST_263050,45-54,Male,Netherlands,2022-11,
CUST_263051,35-44,Female,Bulgaria,2022-11,
CUST_263052,65+,Male,Greece,2022-11,
CUST_263053,35-44,Female,Turkey,2022-11,
CUST_263054,35-44,Female,Bulgaria,2022-11,
CUST_263055,65+,Female,Netherlands,2022-11,
CUST_263058,18-24,Male,Azerbaijan,2022-11,
CUST_263059,65+,Male,Germany,2022-11,
CUST_263063,25-34,Male,Germany,2022-11,
CUST_263064,35-44,Male,Kosovo,2022-11,
CUST_263065,55-64,Male,Bulgaria,2022-11,
CUST_263067,18-24,Male,Turkey,2022-11,
CUST_263068,65+,Female,Germany,2022-11,
CUST_263069,35-44,Male,Italy,2022-11,
CUST_263071,65+,Male,Bulgaria,2022-11,
CUST_263073,45-54,Female,Kosovo,2022-11,
CUST_263074,65+,Male,Greece,2022-11,
CUST_263075,25-34,Female,Netherlands,2022-11,
CUST_263077,55-64,Male,Netherlands,2022-11,
CUST_263078,45-54,Female,Romania,2022-11,
CUST_263079,65+,Female,Bulgaria,2022-11,
CUST_263080,55-64,Female,Turkey,2022-11,
CUST_263081,25-34,Male,Germany,2022-11,
CUST_263082,18-24,Female,Turkey,2022-11,
CUST_263083,55-64,Female,Germany,2022-11,
CUST_263086,18-24,Male,Bulgaria,2022-11,
CUST_263087,55-64,Female,Greece,2022-11,
CUST_263088,45-54,Female,Turkey,2022-11,
CUST_263089,25-34,Female,Greece,2022-11,
CUST_263090,25-34,Female,Germany,2022-11,
CUST_263091,55-64,Female,Italy,2022-11,
CUST_263093,35-44,Male,Germany,2022-11,
CUST_263094,35-44,Female,Kosovo,2022-11,
CUST_263096,35-44,Male,Poland,2022-11,
CUST_263098,18-24,Male,Germany,2022-11,
CUST_263099,55-64,Male,Romania,2022-11,
CUST_263100,65+,Female,Greece,2022-11,
CUST_2631000,25-34,Female,Bulgaria,2022-11,
CUST_263101,35-44,Male,Turkey,2022-11,
CUST_263103,65+,Male,Kosovo,2022-11,
CUST_263106,25-34,Female,Kosovo,2022-11,
CUST_263107,18-24,Male,Kosovo,2022-11,
CUST_263108,25-34,Female,Bulgaria,2022-11,
CUST_263109,55-64,Male,Greece,2022-11,
CUST_263110,45-54,Female,Bulgaria,2022-11,
CUST_263111,25-34,Male,Bulgaria,2022-11,
CUST_263112,45-54,Female,Germany,2022-11,
CUST_263113,18-24,Female,Germany,2022-11,
CUST_263114,25-34,Female,Germany,2022-11,
CUST_263115,35-44,Male,Netherlands,2022-11,
CUST_263116,25-34,Male,Greece,2022-11,
CUST_263121,25-34,Female,Bulgaria,2022-11,
CUST_263124,25-34,Male,Turkey,2022-11,
CUST_263125,35-44,Female,Italy,2022-11,
CUST_263127,45-54,Female,Greece,2022-11,
CUST_263128,18-24,Male,Bulgaria,2022-11,
CUST_263129,45-54,Male,Bulgaria,2022-11,
CUST_263130,55-64,Female,Kosovo,2022-11,
CUST_263131,55-64,Male,Bulgaria,2022-11,
CUST_263134,55-64,Male,Greece,2022-11,
CUST_263135,65+,Female,Kosovo,2022-11,
CUST_263139,25-34,Male,Turkey,2022-11,
CUST_263140,65+,Male,Turkey,2022-11,
CUST_263142,45-54,Female,Bulgaria,2022-11,
CUST_263146,25-34,Male,Turkey,2022-11,
CUST_263149,65+,Female,Greece,2022-11,
CUST_263152,35-44,Female,Turkey,2022-11,
CUST_263153,45-54,Female,Greece,2022-11,
CUST_263154,55-64,Female,Bulgaria,2022-11,
CUST_263160,35-44,Male,Kosovo,2022-11,
CUST_263161,35-44,Male,Turkey,2022-11,
CUST_263162,25-34,Female,Greece,2022-11,
CUST_263163,65+,Male,Bulgaria,2022-11,
CUST_263164,18-24,Male,Azerbaijan,2022-11,
CUST_263165,25-34,Male,Germany,2022-11,
CUST_263166,35-44,Female,Turkey,2022-11,
CUST_263167,25-34,Female,Greece,2022-11,
CUST_263170,55-64,Male,Bulgaria,2022-11,
CUST_263172,35-44,Male,Germany,2022-11,
CUST_263173,25-34,Female,Bulgaria,2022-11,
CUST_263174,55-64,Male,Azerbaijan,2022-11,
CUST_263176,25-34,Male,Turkey,2022-11,
CUST_263177,25-34,Male,Turkey,2022-11,
CUST_263178,65+,Male,Turkey,2022-11,
CUST_263179,35-44,Male,Germany,2022-11,
CUST_263182,45-54,Female,Greece,2022-11,
CUST_263183,18-24,Male,Turkey,2022-11,
CUST_263186,35-44,Female,Germany,2022-11,
CUST_263187,65+,Female,Kosovo,2022-12,
CUST_263188,45-54,Female,Kosovo,2022-11,
CUST_263189,65+,Male,Kosovo,2022-11,
CUST_263191,55-64,Male,Turkey,2022-11,
CUST_263194,35-44,Male,Turkey,2022-11,
CUST_263195,25-34,Female,Germany,2022-11,
CUST_263196,35-44,Female,Greece,2022-11,
CUST_263198,65+,Female,Bulgaria,2022-11,
CUST_263199,65+,Female,Germany,2022-11,
CUST_263200,45-54,Male,Turkey,2022-11,
CUST_263201,35-44,Female,Turkey,2022-11,
CUST_263202,45-54,Male,Kosovo,2022-11,
CUST_263205,35-44,Male,Germany,2022-11,
CUST_263206,65+,Female,Turkey,2022-11,
CUST_263213,35-44,Female,Azerbaijan,2022-11,
CUST_263214,55-64,Female,Kosovo,2022-11,
CUST_263215,45-54,Male,Kosovo,2022-11,
